artistName,resourceType,typeOfVideo,videoUrl,resourceId,title,description,commentCount,likeCount,dislikeCount,viewCount,channelId
Jonas Brothers,video,studio,https://www.youtube.com/watch?v=a_cXhBy78T4,a_cXhBy78T4,Jonas Brothers - Lovebug - Official Music Video (HQ),"Buy Lovebug from ""A Little Bit Longer"" on iTunes: Song = http://itunes.apple.com/us/album/a-little-bit-longer/id540909632 Video = http://itunes.apple.com/us/music-video/love-bug/id546464194   More...  Get the FREE Jonas Brothers App: iTunes = http://bit.ly/N5t6uR and Android = http://bit.ly/TJRJfz   More...  Official website = http://www.jonasbrothers.com",38321,105407,5937,27952223,null
Jonas Brothers,video,live,https://www.youtube.com/watch?v=8wJuEFhJxrU,8wJuEFhJxrU,Get Lucky/Burnin' Up - Jonas Brothers Live Acoustic Performance for Kiss 108 Boston [22/07/2013],*I do not own material  Source: http://new.livestream.com/accounts/3820269/events/2245541/videos/25127355,140,1491,38,147049,null
Jonathan Edwards,video,studio,https://www.youtube.com/watch?v=K6vyTM_qJAE,K6vyTM_qJAE,Jonathan Edwards: Shanty,"The word ""legend"" is often used to describe veteran folk/rocker Jonathan Edwards- whose 1971 million-selling song ""Sunshine"" (""go away today..."") brought him instant fame. Since that time- Jonathan has been going strong. He has recorded 15 albums- collaborated with artists like Emmylou Harris and Jimmy Buffett- performed in theater- commercials- movie soundtracks- and a TV series- and produced records. In this program- Jonathan visits MiND studios to discuss and perform his classic party song- ""Shanty"". Also- check out Jonathan's other MiND studio performances of ""One Day Closer"" and ""Sunshine"".    http://www.mindtv.org",184,981,15,275958,null
Jonathan Edwards,video,live,https://www.youtube.com/watch?v=tT6VMQI8PrE,tT6VMQI8PrE,"Jonathan Edwards ""Sunshine (Go Away Today)"" from Infinity Hall Live","http://www.ihlive.org/  Jonathan Edwards performs ""Sunshine (Go Away Today)"" at Infinity Music Hall & Bistro in Norfolk- CT.   Music Composed By Jonathan Edwards http://www.jonathanedwards.net/general/home.php  INFINITY HALL LIVE  © 2011 Connecticut Public Broadcasting- Inc. http://www.cpbn.org/",27,182,13,77166,null
Jordan Knight,video,studio,https://www.youtube.com/watch?v=ijXcYLV1aNg,ijXcYLV1aNg,Jordan Knight - Give It To You,Music video by Jordan Knight performing Give It To You. (C) 1999 Interscope Geffen (A&M) Records A Division of UMG Recordings Inc.,2036,6925,243,1866937,null
Jordan Knight,video,live,https://www.youtube.com/watch?v=tLOU_yp6J40,tLOU_yp6J40,Jordan Knight and Donnie Wahlberg - Stingy (live in NYC),Jordan gets a special guest onstage during his March 31 concert in New York.,35,221,1,22132,null
Jordin Sparks,video,studio,https://www.youtube.com/watch?v=WBKnpyoFEBo,WBKnpyoFEBo,Jordin Sparks- Chris Brown - No Air ft. Chris Brown,Music video by Jordin Sparks featuring Chris Brown performing No Air duet with Chris Brown. YouTube view counts pre-VEVO: 5-399-090 (C) 2008 Zomba Recording- LLC,18779,180887,3224,95018033,null
Jordin Sparks,video,live,https://www.youtube.com/watch?v=hj8r03XZMbU,hj8r03XZMbU,"Jason Derulo featuring Jordin Sparks ""Vertigo""  Live @ Walmart Soundcheck","Jason performs 'Vertigo"" feat Jordin Sparks live for the Walmart Sondcheck.   Jason Derulo's new Album 'Talk Dirty' is now available In Stores & on iTunes!   http://smarturl.it/TalkDirtyAlbum   The album features the smash hit singles ""Trumpets""- ""Wiggle""- ""Talk Dirty""- ""The Other Side""- and ""Marry Me""; and also appearances from Snoop Dogg- 2 Chainz- Kid Ink- Tyga- and Jordin Sparks    Producers on the album include: Timbaland- Dr. Luke- DJ Mustard- Red One and Wallpaper.   Tracklist: 1. Talk Dirty (feat. 2 Chainz) 2. Wiggle (feat. Snoop Dogg) 3. Trumpets 4. Bubblegum (feat. Tyga) 5. Vertigo (feat. Jordin Sparks) 6. Kama Sutra (feat. Kid Ink) 7. Zipper 8. The Other Side 9. With The Lights On 10. Stupid Love 11. Marry Me   http://smarturl.it/TalkDirtyAlbum     Facebook: https://www.facebook.com/jasonderulo Twitter: https://twitter.com/jasonderulo Instagram:http://instagram.com/jasonderulo",929,17817,365,2047890,null
Jose Feliciano,video,studio,https://www.youtube.com/watch?v=xMtuVP8Mj4o,xMtuVP8Mj4o,Jose Feliciano - Feliz Navidad,Jose Feliciano sings Feliz Navidad,6287,37496,2060,18947630,null
Jose Feliciano,video,live,https://www.youtube.com/watch?v=Erd6wOcWe9Y,Erd6wOcWe9Y,California Dreamin' / Light My Fire medley live - Jose Feliciano,http://www.josefeliciano.com/fanforum/    California Dreaming American Idol live cover jazz mediey Light My Fire,32,278,12,88022,null
Joshua Kadison,video,studio,https://www.youtube.com/watch?v=gre4DZuA6k4,gre4DZuA6k4,Joshua Kadison - Jessie (Original Videoclip),One great wonderfull Hit and love ballad from 1994 !    This is the ORIGINAL Video Clip !    Enjoy It !,1320,5076,126,2815295,null
Joshua Kadison,video,live,https://www.youtube.com/watch?v=tmAgeassGoQ,tmAgeassGoQ,Joshua Kadison - Beautiful in my eyes LIVE!!,Recorded from the front row at his concert in BONN / Germany - September 2006.,50,153,6,152114,null
Journey,video,studio,https://www.youtube.com/watch?v=OMD8hBsA-RI,OMD8hBsA-RI,Journey - Faithfully (Official Video),Official music video for Journeyês _Faithfullyê.  Follow Journey on Spotify: http://smarturl.it/SpotifyJourney Click here to buy: http://smarturl.it/JourneyFaithfully Taken from the album _Greatest Hitsê. Click here to buy: http://smarturl.it/JourneyGreatest  More from Journey: Donêt Stop Believinê: https://www.youtube.com/watch?v=1k8craCGpgs&list=UUoehRqkqt8QGZCWPrXxltXg Separate Ways (Worlds Apart): https://www.youtube.com/watch?v=LatorN4P9aA&list=UUoehRqkqt8QGZCWPrXxltXg Any Way You Want It: https://www.youtube.com/watch?v=atxUuldUcfI&list=UUoehRqkqt8QGZCWPrXxltXg  Follow Journey: Website: http://www.journeymusic.com/ Facebook: https://www.facebook.com/journey Twitter: @JourneyOfficial Click here to subscribe: http://smarturl.it/FollowJourney  Lyrics: Highway run into the midnight sun Wheels go 'round and 'round- you're on my mind Restless hearts sleep alone tonight Sendin' all my love along the wire They say that the road ain't no place to start a family Right down the line it's been you and me And lovin' a music man ain't always what it's supposed to be Oh- girl you stand by me- I'm forever yours- faithfully Circus life under the big top world We all need the clowns to make us smile Through space and time- always another show Wondering where I am lost without you And bein' apart ain't easy on this love affair Two strangers learn to fall in love again I get the joy of rediscovering you Oh girl- you stand by me- I'm forever yours- faithfully Oh... Faithfully- I'm still yoooooooooooours.... I'm forever yours- ever yoooooooooours.... Faithfully  Music video by Journey performing Faithfully. YouTube view counts pre-VEVO: 4-644-759 (C) 1983 SONY BMG MUSIC ENTERTAINMENT,11577,94571,2223,24258983,null
Journey,video,live,https://www.youtube.com/watch?v=VcjzHMhBtf0,ncOKcq52rYU,Journey - Don't Stop Believin' (Live in Houston),Music video by Journey performing Don't Stop Believin'. (C) 2005 Sony Music Entertainment,8315,67014,1589,13466384,null
Jr. Walker and The All Stars,video,studio,https://www.youtube.com/watch?v=FI7CtxlisCk,FI7CtxlisCk,Jr. Walker & The All-Stars - Shotgun,firme oldie...raza lowrider oldie Jr. Walker & The All-Stars Shotgun,299,1502,15,273850,null
Jr. Walker and The All Stars,video,live,https://www.youtube.com/watch?v=PDd69AV1vWY,PDd69AV1vWY,Junior Walker&the allstars-How sweet is is..Live,jr.walker&the all stars live in holland-middle eighties .How sweet it is-to be loved by you...,59,483,16,128613,null
Juanes,video,studio,https://www.youtube.com/watch?v=lVRJvyqGGUg,lVRJvyqGGUg,Juanes Ft. Nicky Jam - Una Flor (Official Remix),Juanes Ft. Nicky jam - Una Flor (Official Remix) #Descarga MP3,43,645,41,263807,null
Juanes,video,live,https://www.youtube.com/watch?v=J3eqAxYPkmA,J3eqAxYPkmA,Juanes - La Camisa Negra (MTV Unplugged),Music video by Juanes performing La Camisa Negra. (C) 2012 Universal Music Latino,400,7168,216,1592044,null
Judy Collins,video,studio,https://www.youtube.com/watch?v=rQOuxByR5VI,rQOuxByR5VI,"JUDY COLLINS - ""Both Sides Now"" with Arthur Fiedler and the Boston Pops  1976","Judy Collins joins Arthur Fiedler and the Boston Pops for a performance of her hit song ""Both Sides Now."" This concert at Boston's Symphony Hall was held in May 1976.  This is an update of a previous posting on this Chanel- this one with better sound and color- and including the ID mark that shows that it originates in this Judy Collins YouTube channel.  I have carried over many comments from previous postings of this video clip- which had over 186-000 viewings.  The clip was recorded back in 1976 on a first generation Sony Betamax.",73,448,11,152450,null
Judy Collins,video,live,https://www.youtube.com/watch?v=onKhceL303M,onKhceL303M,"JUDY COLLINS - ""Who Knows Where The Time Goes?""   LIVE  2002","Judy Collins sings Sandy Denny's late '60's classic-""Who Knows Where The Time Goes?"" in a 2002 concert at the Wolftrap Farm amphitheater in Vienna- Virginia.  Collins' band members include Russel Walden on piano- Eric Weisberg on guitar- Mark Egan on electric bass- Tony Beard on drums and Morris Goldberg on flute.",52,229,7,61761,null
Juelz Santana,video,studio,https://www.youtube.com/watch?v=kn4q8R2rgWA,kn4q8R2rgWA,Juelz Santana - Nobody Knows (feat. Future) [Official Music Video],Directed by Prime Cut (primecutfilm@gmail.com)  Follow us on Twitter: @TheJuelzSantana @1Future @PrimeCutFilm  Like us on Facebook: http://www.facebook.com/TheJuelzSantana http://www.facebook.com/FutureOfficial http://www.facebook.com/PrimeCutFilm  God Will'n Out Now!  http://www.livemixtapes.com/mixtapes/20239/juelz-santana-god-willn.html  www.PrimeCutFilm.com,734,9729,592,2055293,null
Juelz Santana,video,live,https://www.youtube.com/watch?v=SaUqL7uDp1c,SaUqL7uDp1c,Cam'ron- Juelz Santana- Jim Jones & Freekey Zekey -- Salute live @ BET Hip-Hop Awards (Video),Cam'ron- Juelz Santana- Jim Jones & Freekey Zekey -- Salute live @ BET Hip-Hop Awards (Video),48,277,10,126138,null
Juice Newton,video,studio,https://www.youtube.com/watch?v=HTzGMEfbnAw,HTzGMEfbnAw,Juice Newton - Angel Of The Morning,Official video of Juice Newton performing Angel Of The Morning from the album Angel Of The Morning.  Buy It Here: http://smarturl.it/yjp0ie   Official Website: http://juicenewton.com/,2260,14401,280,3225253,null
Juice Newton,video,live,https://www.youtube.com/watch?v=n4ziE3H3JFg,n4ziE3H3JFg,Juice Newton - The Sweetest Thing LIVE,"acoustic version of her classic ""The Sweetest Thing"" shot on tour.",152,498,13,192412,null
Juicy J,video,studio,https://www.youtube.com/watch?v=2s89FLmDTFI,2s89FLmDTFI,Juicy J- 2 Chainz & Tha Joker - Zip & A Double Cup (Official Music Video),Juicy J- 2 Chainz & Tha Joker Zip & A Double Cup (Remix) Produced by Lex Luger Directed by Casey Chan,6008,34276,1902,10873824,null
Juicy J,video,live,https://www.youtube.com/watch?v=yzflMo-all0,yzflMo-all0,Katy Perry - Dark Horse feat. Juicy J  (Live @ iHeartRadio Music Festival 2013),I don't own the video or the song. Buy DARK HOSE on iTunes http://smarturl.it/PRISM  Katy Perry - Dark Horse feat. Juicy J  (Live @ iHeartRadio Music Festival 2013),1436,5744,1502,1940143,null
Julian Lennon,video,studio,https://www.youtube.com/watch?v=aQs1Ynq0rlk,aQs1Ynq0rlk,Julian Lennon - Too Late for Goodbyes,Julian Lennon - Too Late for Goodbyes.  Released in 1984 from Julian Lennon's critically acclaimed- Grammy nominated debut album 'Valotte' this single hit the Top 10 in the UK and US.  Subscribe:  http://bit.ly/SubscribeJulianLennon  Julian Lennon Official Site:  http://www.julianlennon.com The White Feather Foundation:  http://bit.ly/1blJV9E Julian Lennon Photography:  http://bit.ly/195LZGF,623,3630,76,476973,null
Julian Lennon,video,live,https://www.youtube.com/watch?v=y-cOUbhFp3s,y-cOUbhFp3s,Julian Lennon - Stand By Me (Live 2011),Julian Lennon - Stand By Me (Live 2011),136,955,17,219244,null
Julio Iglesias,video,studio,https://www.youtube.com/watch?v=DJvT2KStjzk,DJvT2KStjzk,Julio Iglesias - Bamboleo HD (Official Video),offical video done in Miami video includes Brook Shields,83,584,22,208192,null
Julio Iglesias,video,live,https://www.youtube.com/watch?v=D1VzMloJEn8,D1VzMloJEn8,Julio Iglesias - Quijote / best live version / 1990 - HD,Classic Julio Iglesias' Quijote; an immaculate live performance at the Greek Theater in Los Angeles - 1990. Video clip was remastered / up-converted for best quality. Watch the 720P version.,2,63,1,26485,null
Julius La Rosa,video,studio,https://www.youtube.com/watch?v=9K82XBb0Uo0,9K82XBb0Uo0,Julius La Rosa - Eh Cumpari,1953  ----  © Koch Entertainment,67,548,10,147958,null
Julius La Rosa,video,live,https://www.youtube.com/watch?v=9s7NNk0R_t4,9s7NNk0R_t4,Julius La Rosa - Eh Cumpari (Live),From PBS Pledge Drive.,3,45,0,10103,null
Junior M.A.F.I.A.,video,studio,https://www.youtube.com/watch?v=hJW1h5U6SxM,hJW1h5U6SxM,Junior M.A.F.I.A. ft. Biggie Smalls - Player's Anthem,Official video,664,0,0,1226950,null
